,fullname,id,likes,replies,retweets,text,timestamp,user
7726,Mazhar Bin Abdul,911583180616077312,0,0,0,@TheMahiraKhan  its just because of you . Shame in you,2017-09-23T13:29:01,Saaim143
7727,bilal 💥,911583182293733379,1,0,0,Logon ko tab farq parna shuru hota hai jab aapko kisi baat se koi farq nai parta @MawraHocane @TheMahiraKhan,2017-09-23T13:29:01,bilalchikte
7728,Syed Attique Naqvi,911583190766297088,0,0,0,@TheMahiraKhan don't know its adobed or true pic.twitter.com/b9waOh8DT8,2017-09-23T13:29:03,attiquenaqvi
7729,DC Entertainment,911583193425264640,3,0,0,"#RanbirKapoor breaks his silence on pics with @TheMahiraKhan : Very unfair the way she’s being judged
http://www.deccanchronicle.com/entertainment/bollywood/230917/ranbir-breaks-his-silence-on-pics-with-mahira-very-unfair-the-way-shes-being-judged.html …pic.twitter.com/Zwcqs1VCem",2017-09-23T13:29:04,EntDC
7730,Rida Ali 🇵🇰,911583195337981952,0,1,0,Read this.pic.twitter.com/J3dT9DioKB,2017-09-23T13:29:04,IAfridian10
7731,Deep Basu,911583225641947137,3,0,1,6 years of my continuous Love  for you @TheMahiraKhan I Love you...I say dat proudly  https://twitter.com/TeamMahiraKhan/status/911582959932772353 …,2017-09-23T13:29:12,deepbasu1
7732,NASIR,911583242817548288,0,0,0,"#MahiraKhan #smoking #women 
غیرت کا طوق صرف عورت کے گلے میں !!!pic.twitter.com/n7rntu6HGv",2017-09-23T13:29:16,im2journalist
7733,Usman Khan,911583282898317315,0,0,0,Agree wd u & true. No one have rights to critise it but the way she is holding that cigarette. That's an insult to smokers & smoking.lols,2017-09-23T13:29:25,KhanWishusman
7734,HBD Sweety  😍 ❤,911583283514712064,10,1,0,"Can't deny the fact that Mahira Khan looked so sexaaaay in that outfit. But I hate smoking re 
Don't do this to your pretty lungs.",2017-09-23T13:29:25,FriedriceJi
7735,Malik Burhan Ahmad,911583284383162368,0,0,0,"So it's been 2 days since #MahiraKhan is trending at Number 1 
So you can hate her but you guys can't ignore her....",2017-09-23T13:29:26,Burhanahmud
7736,Marwah,911583305203634176,17,1,0,#MahiraKhan will do Ramzan Transmission of next year,2017-09-23T13:29:31,MarWaYYyYYy
7737,Amna Khan,911583330205913089,0,1,0,Represents her country first than her.Never saw her going so low just coz finding a place in bollywood. She can do anythg but nt evythng 2/2,2017-09-23T13:29:36,AmnaKha54567654
7738,Seri  👑 🎀,911583375537958912,2,0,0,Cigarette is injurious to health not injurious to Islam #MahiraKhan,2017-09-23T13:29:47,candy_crush999
7739, 🚫Aziz Mughal 🇵🇰,911583375693160449,3,1,1,پیسہ انسان سے کیا کیا نہیں کرواتا ملک سے غرداری بے حیائی منافقت سب کچھ ایسے پیسے پہ لعنت جس سے عزت اور ایمان کو خطرہ لاحق ہو  #MahiraKhan,2017-09-23T13:29:47,azizmughal03
7740,Faryal Gul,911583398363324416,1,0,0,"#MahiraKhan I live in a very backward nation, me despite of being a student of sufi school of Egypt, yet believe in freedom! Nation doesn't",2017-09-23T13:29:53,farugul
7741,Shahid Mehmod Ch,911583410728169472,3,0,0,"ماہرہ خان کے پیچھے سب پڑگئے ہیں۔ سگریٹ ہی تو پی ہے اس نے شیر کو ووٹ تو نہیں ڈال دیا۔

#شاہداریاں
#MahiraKhan",2017-09-23T13:29:56,shahidmmc
7742,Akil Bakhshi,911583424191782913,1,0,0,"Mahira Khan is not your problem, Pakistan. Imran Khan is.",2017-09-23T13:29:59,akil_bakhshi
7743,Qamar SHAZAD,911583462297042945,0,0,0,Nice pic,2017-09-23T13:30:08,QamarSHAZAD12
7744,Word Tiding,911583470857711616,0,0,1,"People's Shocking & Funny Reaction on Mahira Khan & Rabir Kapoor leaked pics
#Pakistani #shocking #Funny... http://youtu.be/upgU-ZYUoGM?a ",2017-09-23T13:30:10,Wordtiding
7745,Ahmad Aslam,911583472996757505,0,0,0,@TheMahiraKhan I am with you in this situation,2017-09-23T13:30:11,Ahmadaslam74310
7746,Ganesh Desingh,911583476826095616,0,0,0,Ranbir Kapoor Reacts To Mahira Khan Getting Slut-Shamed Because Of Their Photos http://dlvr.it/PpxHQY pic.twitter.com/SgoUhB7U6T,2017-09-23T13:30:11,Ganeshkewl888
7747,Ham Baloch Rakshani,911583480714268672,0,0,0,"Calm Your Tits peeps. Spread love not hatred. #amankiaasha #MahiraKhan #RanbirKapoor #smoke
#india #pakistan #Peacepic.twitter.com/BUJ4zhkJpb",2017-09-23T13:30:12,Hambaloch
7748,hitesh mangal,911583481737515009,0,0,0,Ranbir Kapoor Reacts To Mahira Khan Getting Slut-Shamed Because Of Their Photos http://dlvr.it/PpxHXK pic.twitter.com/sdFl3UZH9z,2017-09-23T13:30:13,promotion_raja
7749,Next Entertainment,911583486124843008,0,0,0,Ranbir Kapoor Reacts To Mahira Khan Getting Slut-Shamed Because Of Their Photos http://dlvr.it/PpxHZY pic.twitter.com/pziuT5WW7b,2017-09-23T13:30:14,NexentIN
7750,BisMaz,911583503652999173,0,0,0,How disgusting people think about our stars how they treat ours and others shame on them who is insulting @TheMahiraKhan pic.twitter.com/LfEWv1MxpE,2017-09-23T13:30:18,Bismaz13
7751,Tayyab Memon,911583531205263360,0,2,0,"That's why I want people to vote for cocaine, lets prove Mahira khan's cigarette doesn't matter by voting for Cocaine ",2017-09-23T13:30:24,TayyabMemon
7752,Mubashir Nadeem,911583580341637120,0,0,0,What happen to mahira khan??,2017-09-23T13:30:36,Mubashi48331550
7753,Adil Usman,911583581104898049,1,0,0,#MahiraKhan pic.twitter.com/LLEs8D25Xv,2017-09-23T13:30:36,Yarhussainy
7754,Zaara Khan,911583624247611392,4,0,3,"Divided counteries

United sutta
#MahiraKhan
#AmankiAshaapic.twitter.com/qB0NgPk2UG",2017-09-23T13:30:47,wxyz102
7755,Faryal Gul,911583635891003393,4,0,0,"#MahiraKhan I wish Pakistan was worried for the economic disaster the same way, #jahilawaam #chutiyalog #jhootemolvi",2017-09-23T13:30:49,farugul
7756,pak zindabad,911583641280696320,0,0,0,"100% 
india walon na isa baizzat kar k nikaal diya h idhar margya sala",2017-09-23T13:30:51,pakzindabad05
7757,B,911583676806434816,4,3,0,"I dont smoke, never have. But do i care if @TheMahiraKhan does? No.",2017-09-23T13:30:59,bxkhan5
7758,HollyBolly life,911583755172761600,1,0,0,Do you think Ranbir Kapoor-Mahira Khan make a good couple? https://goo.gl/fb/jNWVBm  #gossip #actor #actress,2017-09-23T13:31:18,HollyBollyLife
7759,Shweta Tholan,911583762571341824,0,0,0,#Mahirakhan Why arent celebrities left on their own when they are not filming? What they do in their personal lives is their call.,2017-09-23T13:31:20,shweta_tholan
7760,Nabeel Ajmal,911583773111746561,2,0,0,According to twitter trend 2nd biggest issue of out country is #MahiraKhan,2017-09-23T13:31:22,NabeelAjmal
7761,Zarvan Ali,911583774609199104,0,0,0,“I fear of the day when the disbelievers r proud of their falsehood & Muslims r shy of their faith.”  Umar ibn al-Khattab RA #MahiraKhan,2017-09-23T13:31:22,Zarvan3
7762,PrinceSHZ,911583801356226560,0,0,0,Wahh jee kya solidarty hai,2017-09-23T13:31:29,rehman31386
7763,Babur,911583844721098753,1,2,0,"Only a religious fanatic could compare Mahira Khan with Yazeed, because of her revealing dress. You are certainly the one to watch out for. https://twitter.com/Zarvan3/status/911537729003016198 …",2017-09-23T13:31:39,LodhiBabar
7764,Dan Av,911583863905898496,0,1,0,If only you had a little more sense you would’ve paid a second more to read my comment. Please read it again and you’d get the answer,2017-09-23T13:31:44,danium7
7765,Feel Good Inc,911583885791809538,0,0,0,#MahiraKhan ki misaal aisi hai jesey kisi bhangi sey  baans sey gutter nahi khulta tu wo khud hi gutter k ander ghus jata hai gutter kholny,2017-09-23T13:31:49,ahkhan_
7766,Queen EFFING MEESHAA,911583923372670976,1,1,0,"BRO i'm not even defending @TheMahiraKhan, we have our cultural and religious boudaries but we can definitely not compare her to Qandeel",2017-09-23T13:31:58,FoodMonsteri
7767,HR.  🇵🇰,911583964493737985,44,3,12,More power and goldleaf to #MahiraKhan,2017-09-23T13:32:08,RizviSaahib
7768,Wahid Jan,911583976946638848,5,0,0,"Please don't say it's Pakistani star. It's Pakistani foot, who sold his culture and bought culture of obscenity for herself. 
#MahiraKhan pic.twitter.com/Xhfz2ohQ48",2017-09-23T13:32:11,wahidjan321
7769,o o,911583985607770112,0,0,0,#MahiraKhan now has more supporters than IK ,2017-09-23T13:32:13,SR21K
7770,King Ahmed Raza,911583999029645312,1,0,0,Pix of #MahiraKhan in half dress show that She has nothing special to show #RanbirKapoor,2017-09-23T13:32:16,KingAhmedRaza
7771,Farhan_Subhani,911584011553792000,1,1,0,"What is this shit? 2nd day and an idiotic act for publicity is top trend. Nation is that much ""valee""? Pathetic. #MahiraKhan",2017-09-23T13:32:19,DrFarhanSubhani
7772,Zarvan Ali,911584036958670850,0,0,0,Only a Jahil can you defend actions of Mahira Khan and yes one of the things Yazeed was doing was spreading vulgarity and zina among Muslims,2017-09-23T13:32:25,Zarvan3
7773,Moiz Khan,911584058907463680,5,1,1,As a Pakistani don’t you think your DP is inappropriate?,2017-09-23T13:32:30,KhanMoiez
7774,Mumtaz Rizvi,911584118986694656,1,0,0,"#MahiraKhan 
On a serious note neither Mahira nor Ranbir should smoke because they are followed by youth and smoking is injurious to health",2017-09-23T13:32:45,MommeRizvi
7775,nilofer the warrior,911584125030731778,3,0,0,I still love MKJust saying it's a bad picture of them. Don't care if she smokes or what she wears or who she is with.,2017-09-23T13:32:46,nmerali
7776,فاطمہ,911584139538771968,2,1,0,Are you talking about mahira khan???!! https://twitter.com/rowdrizzle/status/911582452480692225 …,2017-09-23T13:32:49,Eff__jai
7777,Bilal Iqbal | بلال,911584194937131008,0,0,0,"Te tusi ""Chache"" lag de O? Hein?",2017-09-23T13:33:03,hmbilaliqbal
7778,Ahmad  🇵🇰,911584196178644992,2,0,0,"#MahiraKhan @TheMahiraKhan 
My view pic.twitter.com/J8o4N6wAGr",2017-09-23T13:33:03,Ahmadali258
7779,ㅤFaryal Jogezai,911584236364234753,0,0,0,Trust me @TheMahiraKhan pic.twitter.com/am0RGmHhK5,2017-09-23T13:33:13,ByuIbit
7780,Thoko,911584250406883333,0,0,0,Nudity is on her way. If u guys really wanna screw Pakistan's culture so kindly join porn industry. Perfect platform for showing body,2017-09-23T13:33:16,F_Mansoor90
7781,Rukhsar Khan,911584266131304448,5,1,0,"Mujhy #sUtty mArny kA #taSk #blUewhalE Sy milA....
#Mahira #khan",2017-09-23T13:33:20,selfiee_holic
7782,zeeshan A khan,911584387287928832,0,0,0,Its 2017 n u live in a country where a celebrity is bashd over smokin casualy...btw #mahirakhan looks like smurfette dnt @ me,2017-09-23T13:33:49,zeephilosophy
7783,Revenge News,911584410339827712,0,0,0,“I admire and respect her” says Ranbir Kapoor on his VIRAL PICTURES with Mahira Khan http://www.revengenews.com/i-admire-and-respect-her-says-ranbir-kapoor-on-his-viral-pictures-with-mahira-khan/ …,2017-09-23T13:33:54,revengenews5244
7784,Sushil kumar,911584416929124352,0,0,0,“I admire and respect her” says Ranbir Kapoor on his VIRAL PICTURES with Mahira Khan http://www.revengenews.com/i-admire-and-respect-her-says-ranbir-kapoor-on-his-viral-pictures-with-mahira-khan/ …,2017-09-23T13:33:56,ersushilkumar
7785,waleed NaDeeM,911584424365617152,0,0,0,Sometimes things are not what they seem.  #MahiraKhan #BirthMark #Viral #JumpingToConclusions... http://fb.me/BWTV1eVq ,2017-09-23T13:33:57,waleedrajput41
7786,Rimjhim,911584461237522432,1,0,1,Lmao okay @TheMahiraKhan is always smoking. Smoking hot ,2017-09-23T13:34:06,IamRimjhim
7787,POP Diaries,911584516522643456,4,0,0,#RishiKapoor Reacts Strongly On #RanbirKapoor And #MahiraKhan's Smoking Photos That Became Viral #RanbirMahirahttp://popdiaries.com/2017/09/23/rishi-kapoor-reacts-strongly-on-ranbir-kapoor-and-mahira-khans-smoking/ …,2017-09-23T13:34:19,Popdiarieslive
7788,Elyas,911584523686760448,3,0,0,The critics frm so called religious is not bcoz tht she is smoking but only bcoz she is with Indian and not with anyone of them #MahiraKhan,2017-09-23T13:34:21,uriilyas
7789,m.saad iftikhar,911584546465959936,0,0,0,I can't get your logic to use Jesus its a term of Christians and we are muslim are culture is not to use there terms we have our own culture,2017-09-23T13:34:26,msaadiftikhar1
7790,Monib Raj,911584578451726337,1,0,0,Where is half naked dress and Ranbir?,2017-09-23T13:34:34,Monibism
7791,Faryal Gul,911584582096613379,0,0,0,"Zara post k neechay Dekho, taaheed kon kar raha he, jin k page pe post he army killed aps kids to defame ttp, Kiya Calibre he!! #MahiraKhan",2017-09-23T13:34:35,farugul
7792,pak zindabad,911584593643483138,1,3,0,Good we have a dress code and this dress is not our culture + hanging with a fraud flirt and full of affairs ranbir is unacceptable,2017-09-23T13:34:38,pakzindabad05
7793,ali hussain 🇬🇧 🇵🇰,911584600752783363,0,0,0,seriously u need a break  the person who always wanted a cheap pubilcity n thats u who always against qandeel,2017-09-23T13:34:39,smartkiller021
7794,ªΚbªr ⊥ªrÈÈη 🇵🇰 🌝,911584619295858688,0,0,0,"#MahiraKhan
گورے گورے مکڑے پہ کالا کالا چشمہ,
ابھی تو میں جوان ہو تو کیا ہوا کہ پاکستان کی جان ہو,
ابھی تو بولی وڈ جانا ہے رنبیر کوپٹھاناہے pic.twitter.com/XTJwOj611x",2017-09-23T13:34:44,akbarkhantaree3
7795,nilofer the warrior,911584638602285057,0,0,0,@TheMahiraKhan hang in there Girl. Comes with the territory.,2017-09-23T13:34:48,nmerali
7796,i Moji,911584717367017472,0,0,0,#MahiraKhan the silence tells the story she has nothing to say.,2017-09-23T13:35:07,MoazamRiaz
7797,ayres's hawk,911584720097615879,1,1,1,one day people supporting mahira khan will say that qandeel baloch has given her life for this country .,2017-09-23T13:35:08,faheem_jan17556
7798,Bazil Khan,911584727009841152,0,0,0,@TheMahiraKhan pic.twitter.com/kRuyb4I77J,2017-09-23T13:35:10,BazilBk
7799,AB Rana Team,911584727856906241,0,0,0,Ranbir comes out in support of Mahira Khan http://dlvr.it/PpxKB7 pic.twitter.com/uZfLH01dqG,2017-09-23T13:35:10,abramaali2
7800,Meow,911584744030294016,1,0,0,"I'm so surprised that people are defending or getting offended by cigarette. No one talked about the nakedness. Good job media.
#MahiraKhan",2017-09-23T13:35:14,Meowswtf
7801,Seri  👑 🎀,911584757179351040,1,0,0,"People are used to watching porn,having gfs,smoking, sending n receiving nudes wake up on #MahiraKhan's dressing sense.",2017-09-23T13:35:17,candy_crush999
7802,A L I Y A  👑,911584776330649602,0,0,0,"@TheMahiraKhan is still love 
Die you haters ",2017-09-23T13:35:21,alz_iqbal
7803,6thNov_HBDToheed 🎂,911584777609842688,44,4,7,Those were the edited pics. This is the real one. Qoum ki beti ko badnam kiya ja raha hy #MahiraKhan pic.twitter.com/eCZuboa2FP,2017-09-23T13:35:22,LeMeSherry
7804,Aspi's Drift,911584787655036933,1,0,0,Parineeti Chopra speaks out in support of Mahira Khan over her smoking pictures with Ranbir Kapoor http://www.bollywoodhungama.com/news/bollywood/parineeti-chopra-speaks-support-mahira-khan-smoking-pictures-ranbir-kapoor/?utm_source=dlvr.it&utm_medium=twitter …,2017-09-23T13:35:24,AspisDrift
7805,Kayhan Anjum Suleman,911584793787236353,1,0,0,HOW DARE #MAHIRAKHAN POOP!??? #ohshitwrongthing,2017-09-23T13:35:25,7kayhan
7806,Aisha kathia  ⚡ ⚡,911584802058498049,0,1,0,your double standardspic.twitter.com/fxj34zBIWO,2017-09-23T13:35:27,AishaKathia
7807,Jafri,911584816205885445,1,0,0,Kuch bc log aese #MahiraKhan k defenders k peechay paray huay jaisay in log ne is se ziada baihuda dressing ma Hindi songs nahi sunay ho!!!,2017-09-23T13:35:31,SyedBaqirhusain
7808,Adeeb Ahmad,911584819964006402,0,0,0,Why everyone are behind Mahira khan..it's her private life she have the right to live it on their own way...stop insulating her,2017-09-23T13:35:32,adeeb_ahmad1
7809,Irtiza Husain Hashmi,911584827660554242,2,0,0,"What I've learned from the Mahira Khan issue:
In the matter of pseudo-morality, Pakistanis are the biggest چ nation in the world.",2017-09-23T13:35:33,Alm0stDoctor
7810,╀ ☪شیخ اَعجاز اَحمد ☪╀,911584854856347649,0,0,0,"مائرہ خان کی
@TheMahiraKhan
 https://twitter.com/ArtistSajid/status/911583754262630400 …",2017-09-23T13:35:40,SheikhEjazAhma4
7811,faraz,911584920165896192,10,3,5,Ghazi Hamza Ali Abbasi weighs in on the important Mahira Khan debate. Proves that mark on her back is not a hicky https://www.facebook.com/hamzaaliabbasi/posts/1621070391289962 …,2017-09-23T13:35:56,faraz_lhr
7812,"xoxo,Gaga  🌹",911584924280475648,0,0,0,All the mulanas and mulaanis need to chill. This is a free society. Impose your bullshit on someone else.  #MahiraKhan,2017-09-23T13:35:57,MarryTheFantasy
7813,Aisha kathia  ⚡ ⚡,911584966827499520,1,0,0,ur double standardspic.twitter.com/0kJ2y7jphD,2017-09-23T13:36:07,AishaKathia
7814,Fatima Khan,911585005553537025,0,1,0,شٹ اپ میں کیوں کہو گی,2017-09-23T13:36:16,FatimaKH_N
7815,Yaser Ali Mahmood,911585069868953601,1,0,0,ماہرا کی رنبیر ک ساتھ تصویریں دیکھ کر لوگ اتنے صدمے میں آ گے ہیں جیسے  شام کو بچوں کو قرآن پڑھاتی تھی #MahiraKhan,2017-09-23T13:36:31,Yaserr_Ali
7816,Ahmed Sheikh,911585127700090880,0,0,0,U dont need to get jealous of @TheMahiraKhan,2017-09-23T13:36:45,ahem2012123
7817,M,911585128933134336,2,0,1,Unfortunately no1 understands. IT'S NOT ABT WOMEN RIGHTS TO SMOKE .IT'S ABT BEING A MUSLIM.BEING SEMI NAKED WITH A HINDU GUY #MahiraKhan,2017-09-23T13:36:45,JustMahnoor
7818,Talha Sultan Khan,911585142178803715,2,1,0,"Me: I wish by using 1 phrase, I could trigger Pakistanis.
 
#MahiraKhan is shameless & aurat 
is peir ki jooti!
*everyone loses their minds*",2017-09-23T13:36:48,Tal_Hah
7819,zeeshan ali,911585155164360704,0,0,0,Sub Thk hai Lekin why Jesus...,2017-09-23T13:36:52,zishanalee
7820,Ami shreya,911585161061351424,0,0,0,Hii mam i am big fan for you mam.....please mam replay..please,2017-09-23T13:36:53,Aamir35857689
7821,Pendu production,911585213632974848,2,0,0,#MahiraKhan pic.twitter.com/Wrn92qJZlV,2017-09-23T13:37:06,penduProduction
7822,Ahmad,911585292498489345,0,0,0,لیکن ان کو سمجھائے,2017-09-23T13:37:24,Ahmadorz
7823,Ubaid Awan,911585302925529089,0,0,0,Ranbir Kapoor finally breaks silence on viral pictures with #MahiraKhan https://www.samaa.tv/entertainment/2017/09/ranbir-kapoor-finally-breaks-silence-viral-pictures-mahira-khan/ …pic.twitter.com/WgGZMd0uhp,2017-09-23T13:37:27,UbaidAwan
7824,Awais butt.,911585321334267904,1,0,0,"اپنے کردار پہ ڈال کہ پردہ (اقبال                                                                   ہر شخص کہتا ہے زمانہ خراب ہے
#MahiraKhan",2017-09-23T13:37:31,awaisbutt5808
